,Target,Weight,Count,User Weight,User Score,Score Diff,Score Diff z-score
1064,Kimi to Boku.,0.031540478659908805,2,0.15770239329954405,10.0,2.0139999999999993,1.4486576884974327
1065,Kimi to Boku. 2,0.11864406779661017,1,0.4745762711864407,9.0,0.8490000000000002,0.45415958085390984
1066,KimiKiss Pure Rouge,0.02137404580152672,1,0.08549618320610688,9.0,0.7989999999999995,0.411477258637449
1067,Kindaichi Shounen no Jikenbo Specials,0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1068,King of Prism: Pride the Hero,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
1069,Kingdom,0.043666493829593984,3,0.03706592489926708,6.333333333333333,-1.7410000000000005,-1.7567847099587313
1070,Kingdom 2nd Season,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
1071,Kingsglaive: Final Fantasy XV,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
1072,Kiniro Mosaic,0.05109489051094891,1,0.25547445255474455,10.0,2.159,1.5724364229251677
1073,Kiniro no Corda: Blue♪Sky,0.013461538461538464,1,0.040384615384615394,8.0,-0.7210000000000001,-0.886065336742942
1074,Kiniro no Corda: Primo Passo,0.08008141493542954,2,0.26579169006176306,9.0,0.7189999999999994,0.3431855430911126
1075,Kinnikuman,0.02989244371524929,2,0.10381004466320298,8.5,0.19399999999999906,-0.10497884018172024
1076,Kinnikuman II Sei,0.021406727828746176,1,0.06422018348623854,8.0,0.12899999999999956,-0.16046585906311814
1077,Kino no Tabi: The Beautiful World,0.34663154097027044,6,1.6950053479489953,9.333333333333334,0.9190000000000005,0.5139148319569544
1078,Kino no Tabi: The Beautiful World - The Animated Series,0.09814612868047981,2,0.490730643402399,10.0,1.314,0.85110517746699
1079,Kiseijuu: Sei no Kakuritsu,4.572861824243308,17,8.604208352851222,8.176470588235293,-0.06041176470588461,-0.32215653851841614
1080,Kitakubu Katsudou Kiroku,0.025547445255474456,1,0.12773722627737227,10.0,2.159,1.5724364229251677
1081,Kiznaiver,1.5824271696503693,13,4.276708285091268,8.461538461538462,0.42207692307692213,0.08971821423644069
1082,Kizumonogatari I: Tekketsu-hen,0.028925619834710745,1,0.05785123966942149,7.0,-1.3309999999999995,-1.4067896677837564
1083,Kizumonogatari III: Reiketsu-hen,0.013618677042801553,1,0.027237354085603106,7.0,-0.8010000000000002,-0.9543570522892785
1084,Knight's & Magic,0.09446830885079972,3,0.367694322775094,8.666666666666666,0.4556666666666658,0.11839197941775505
1085,Kobato.,0.12519821213226723,4,0.573569889490165,9.0,0.7364999999999995,0.3581243558668737
1086,Kobayashi-san Chi no Maid Dragon,1.0744128853658177,8,3.682309247921368,9.5,1.4740000000000002,0.9876886085596628
1087,Kochouki: Wakaki Nobunaga,0.05,1,0.15000000000000002,8.0,-0.2010000000000005,-0.4421691856917558
1088,Kodai Ouja Kyouryuu King,0.10144927536231885,1,0.5072463768115942,10.0,2.5389999999999997,1.8968220717702655
1089,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,0.10144927536231885,1,0.5072463768115942,10.0,2.5389999999999997,1.8968220717702655
1090,Kodomo no Omocha (TV),0.04587327828856465,3,0.17586591288456754,9.0,0.9589999999999996,0.5480606897301219
1091,Koe no Katachi,4.563161691164741,19,21.586190238028777,9.0,0.6242631578947364,0.2623137746809775
1092,Koi Kaze,0.0930232558139535,1,0.4651162790697675,10.0,1.6690000000000005,1.1541496652038579
1093,Koi to Senkyo to Chocolate,0.07795060278743889,5,0.31323527003329626,9.2,1.1929999999999978,0.7478139577031543
1094,Koi to Uso,0.04516129032258064,1,0.22580645161290322,10.0,1.9789999999999992,1.4187800629459104
1095,Koi wa Ameagari no You ni,0.5179597701149425,2,1.2772988505747127,8.5,0.694,0.3218443819828829
1096,Koisuru Asteroid,0.1314177904243474,2,0.5384448843251268,9.5,1.5039999999999996,1.0132980018895383
1097,Koi☆Sento,0.06481481481481481,1,0.25925925925925924,9.0,0.9190000000000005,0.5139148319569544
1098,Kokkoku,0.11573554478502436,4,0.2813282910061468,8.0,-0.3285,-0.551009107343729
1099,Kokoro Connect,3.3510401962054894,19,14.991660994633806,8.947368421052632,0.9032105263157906,0.5004362038885991
1100,Kokoro Connect: Michi Random,0.01068702290076336,1,0.04274809160305344,9.0,0.7989999999999995,0.411477258637449
1101,Kokoro ga Sakebitagatterunda.,1.0191634919648138,8,4.79140574056703,9.0,0.5477500000000006,0.19699858949973728
1102,Konjiki no Gash Bell!!,0.1941682088748868,6,0.568976020702403,8.0,-0.1243333333333343,-0.3767229582931838
1103,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
1104,Kono Bijutsubu ni wa Mondai ga Aru!,0.2769313740419268,4,1.0994809908126493,9.0,1.0864999999999991,0.6569006113820951
1105,"Kono Danshi, Ningyo Hiroimashita.",0.0330188679245283,1,0.1320754716981132,9.0,0.5790000000000006,0.22367504088502493
1106,"Kono Danshi, Sekka ni Nayandemasu.",0.08139534883720931,1,0.32558139534883723,9.0,0.5890000000000004,0.2322115053283168
1107,"Kono Danshi, Uchuujin to Tatakaemasu.",0.07368680467539783,2,0.3036192085621743,9.5,1.2989999999999995,0.8383004808020514
1108,Kono Minikuku mo Utsukushii Sekai,0.07309217334682155,2,0.3654608667341077,10.0,1.484,0.9962250730029546
1109,"Kono Naka ni Hitori, Imouto ga Iru!",0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1110,Kono Oto Tomare!,1.9670585360320545,10,7.351648479884867,9.1,0.7010000000000005,0.3278199070931878
1111,Kono Oto Tomare! 2nd Season,0.013461538461538464,1,0.040384615384615394,8.0,-0.7210000000000001,-0.886065336742942
1112,Kono Sekai no Katasumi ni,1.1023809523809527,2,3.378571428571429,9.0,0.4239999999999995,0.09135984201399722
1113,Kono Subarashii Sekai ni Shukufuku wo!,6.269973539166601,15,22.631563728521268,8.266666666666667,0.2629999999999999,-0.0460772355230044
1114,Kono Subarashii Sekai ni Shukufuku wo! 2,0.04031521242576519,2,0.12094563727729557,8.0,-0.391,-0.6043620101143042
1115,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
1116,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,0.11258339168313537,4,0.5106679082869846,9.25,0.7264999999999997,0.3495878914235819
1117,Kore wa Zombie Desu ka?,0.73272516792639,6,2.9970809596082506,7.666666666666667,-0.3793333333333342,-0.5944028015971309
1118,Kore wa Zombie Desu ka? of the Dead,0.4375,1,2.1875,10.0,1.6989999999999998,1.1797590585337334
1119,Koro-sensei Quest!,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
1120,Koroshiya 1 The Animation: Episode 0,0.08433734939759037,1,0.42168674698795183,10.0,1.4789999999999992,0.991956840781308
1121,Kotonoha no Niwa,2.7126871662966967,9,8.361888529329253,8.444444444444445,0.11344444444444512,-0.1737448037526826
1122,Kotoura-san,0.49214144898898826,12,1.640081781092589,8.666666666666666,0.5481666666666669,0.19735427551820747
1123,Koufuku Graffiti,0.4375,1,0.875,7.0,-1.2509999999999994,-1.33849795223742
1124,Koukaku Kidoutai,0.7615525195166334,5,3.706689937447063,8.8,0.33699999999999974,0.017092601357356626
1125,Koukaku Kidoutai: Stand Alone Complex,0.11947246717751372,4,0.35197182967354496,7.75,-0.48850000000000016,-0.6875925384364019
1126,Koukyoushihen Eureka Seven,1.1953620796292672,10,3.8879308750358805,8.3,0.23300000000000054,-0.07168662885287999
1127,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,0.08433734939759037,1,0.42168674698795183,10.0,1.4789999999999992,0.991956840781308
1128,Koutetsujou no Kabaneri,3.4014798799484978,11,15.094181006893514,8.181818181818182,0.025363636363636033,-0.24893467238450834
1129,Kowarekake no Orgel,0.06641110650642354,2,0.2267923746373809,9.0,0.7940000000000005,0.40720902641580387
1130,Kowarekake no Orgel (Movie),0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
1131,Koyomimonogatari,0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1132,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1133,Kujira no Kora wa Sajou ni Utau,0.4223681723873297,5,1.7177735094531923,9.0,0.609,0.24928443421490054
1134,Kuma Kuma Kuma Bear,1.2638613861386139,2,3.7777227722772277,7.5,-0.37100000000000044,-0.5872890812277205
1135,"Kumo Desu ga, Nani ka?",0.125,1,0.375,8.0,0.4289999999999985,0.0956280742356424
1136,"Kumo no Mukou, Yakusoku no Basho",0.7575757575757576,1,2.2727272727272725,8.0,0.2990000000000004,-0.015345963527152616
1137,Kuragehime,0.0697674418604651,1,0.34883720930232553,10.0,1.6690000000000005,1.1541496652038579
1138,Kure-nai,0.07091932457786118,2,0.17598499061913697,8.0,-0.06099999999999994,-0.3226586834856666
1139,Kurenai no Buta,0.20563432490037994,3,1.0046026009328761,9.333333333333334,0.7423333333333328,0.36310396012546076
1140,Kuro no Su: Chronus,0.45519114571229374,3,1.361343829886126,7.666666666666667,-0.7576666666666663,-0.9173657063683457
1141,Kurogane no Linebarrels,0.03168058764291214,2,0.06336117528582429,7.0,-0.9660000000000002,-1.0952087156035972
1142,Kurokami The Animation,0.058087741697708396,3,0.052216357565626384,5.666666666666667,-2.3510000000000018,-2.277509040999547
1143,Kuroko no Basket,4.827444214270994,12,14.598530875777751,7.916666666666667,-0.37766666666666726,-0.5929800575232487
1144,Kuroko no Basket 2nd Season,1.626321559754752,4,5.887470147064985,8.5,-0.13599999999999923,-0.3866821668103564
1145,Kuroko no Basket 3rd Season,2.617816091954023,4,5.8534482758620685,7.5,-0.9060000000000006,-1.0439899289438452
1146,Kuroko no Basket Movie 4: Last Game,0.017241379310344827,1,0.05172413793103448,8.0,-0.5009999999999994,-0.6982631189905163
1147,Kuroko no Basket: Tip Off,0.017241379310344827,1,0.05172413793103448,8.0,-0.5009999999999994,-0.6982631189905163
1148,Kuromukuro,0.04083546018021771,2,0.10828688994218447,8.5,0.6840000000000002,0.31330791753959103
1149,Kuroshitsuji,0.36627087281188214,13,1.0697852864132809,8.153846153846153,-0.20715384615384558,-0.44742239457993455
1150,Kurozuka,0.0739367457498401,3,0.217580629998765,7.666666666666667,-0.4610000000000012,-0.6641172612173496
1151,Kuttsukiboshi,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
1152,Kuuchuu Buranko,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
1153,Kuusen Madoushi Kouhosei no Kyoukan,0.025953023836483468,2,0.06212873443079872,7.0,-0.5760000000000005,-0.7622866023152075
1154,Kuzu no Honkai,0.4807130282306075,8,1.5532085697642326,8.625,0.6802499999999991,0.31010674337335564
1155,Kyojinzoku no Hanayome,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
1156,Kyokou Suiri,0.35082775064617955,7,1.0808574022830697,8.428571428571429,0.383285714285714,0.056604236780594085
1157,Kyoto Teramachi Sanjou no Holmes,0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1158,Kyou kara Maou!,0.08061260519961501,5,0.19363551441607985,7.6,-0.5470000000000006,-0.7375308554296607
1159,Kyou kara Maou! 3rd Series,0.017857142857142853,1,0.035714285714285705,7.0,-0.641,-0.8177736211966055
1160,Kyou kara Ore wa!!,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
1161,Kyou no 5 no 2 (TV),0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
1162,Kyoukai no Kanata,2.5119490651663194,18,6.639051101387065,7.833333333333333,-0.06655555555555637,-0.3274011637319407
1163,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
1164,Kyoukai no Kanata: Shinonome,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
1165,Kyoukai no Rinne,0.01707317073170732,1,-0.051219512195121955,2.0,-5.801,-5.222589273935302
1166,Kyoukai no Rinne (TV),0.7091294955258401,5,2.0249494621872763,6.8,-1.245,-1.3333760735714453
1167,Kyoukaisenjou no Horizon,0.08040981139646869,3,0.15295445425361154,6.666666666666667,-0.7876666666666665,-0.9429750996982221
1168,Kyoushoku Soukou Guyver,0.013618677042801553,1,0.027237354085603106,7.0,-0.8010000000000002,-0.9543570522892785
1169,Kyoushoku Soukou Guyver (1989),0.0196078431372549,1,0.0392156862745098,7.0,-1.3810000000000002,-1.4494719900002173
1170,Kyoushoku Soukou Guyver (2005),0.0196078431372549,1,0.0392156862745098,7.0,-1.3810000000000002,-1.4494719900002173
1171,Kyousou Giga,0.12962962962962962,1,0.5185185185185185,9.0,0.9190000000000005,0.5139148319569544
1172,Kyousou Giga (TV),0.2828519630741535,7,0.9168422582774904,8.428571428571429,0.2647142857142857,-0.04461384161843999
1173,Kyuuketsuhime Miyu (TV),0.10082601961796595,2,0.24863190500774396,7.5,-0.01100000000000012,-0.2799763612692065
1174,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,0.14481658692185007,2,0.5968102073365231,9.5,1.6639999999999997,1.1498814329822111
1175,Kämpfer,0.028925619834710745,1,0.05785123966942149,7.0,-1.3309999999999995,-1.4067896677837564
1176,Lamune,0.02446655045981848,2,0.11164572939832904,9.5,1.3739999999999988,0.9023239641267411
1177,Lance N' Masques,0.027450980392156855,1,0.05490196078431371,7.0,-0.30100000000000016,-0.5275338301246759
1178,Landlock,0.06422018348623854,1,0.3211009174311927,10.0,1.2889999999999997,0.8297640163587595
1179,Lapis Re:LiGHTs,0.125,1,0.375,8.0,0.4289999999999985,0.0956280742356424
1180,Last Exile,0.08548193480823227,3,0.3098809189285136,8.666666666666666,0.41566666666666663,0.08424612164458758
1181,Layton Kyouju to Eien no Utahime,0.004229607250755287,1,0.008459214501510574,7.0,-1.6310000000000002,-1.6628836010825185
1182,Layton Mystery Tanteisha: Katri no Nazotoki File,0.01876675603217158,1,0.0938337801608579,10.0,1.8689999999999998,1.3248789540696984
1183,Le Chevalier D'Eon,0.036790788374036584,2,0.06571640820874733,6.5,-1.2809999999999997,-1.3641073455672963
1184,Legend of Basara,0.06422018348623854,1,0.3211009174311927,10.0,1.2889999999999997,0.8297640163587595
1185,Les Misérables: Shoujo Cosette,0.030303030303030304,1,0.09090909090909091,8.0,0.2990000000000004,-0.015345963527152616
1186,Level E,0.12925570244170317,3,0.41083135773697116,8.666666666666666,0.07900000000000063,-0.20314818127957746
1187,Levius,0.37717770034843207,2,1.544425087108014,9.5,1.2240000000000002,0.7742769974773617
1188,Lily to Kaeru to (Otouto),0.12962962962962962,1,0.6481481481481481,10.0,1.7089999999999996,1.1882955229770253
1189,Ling Qi,0.03359397132982039,2,0.1301320188112641,9.0,0.7289999999999992,0.3517220075344044
1190,Listeners,0.0319634703196347,1,0.0639269406392694,7.0,-0.31099999999999994,-0.5360702945679678
1191,Little Busters!,0.39759319412777033,8,1.7839013117110085,8.75,0.7252499999999991,0.3485208333681698
1192,Little Busters!: Refrain,0.06732954545454546,2,0.2928977272727273,9.0,1.0039999999999996,0.586474779724936
1193,Little Witch Academia,0.051841510437441826,2,0.12508974870362985,7.5,-0.4660000000000002,-0.6683854934389948
1194,Little Witch Academia (TV),0.7020773130915883,8,1.9539648862362196,8.375,0.3877499999999996,0.06041515840706364
1195,Liz to Aoi Tori,0.11169837914023961,2,0.4978858350951375,9.0,0.8539999999999992,0.458427813075555
1196,Lodoss-tou Senki,0.05185185185185186,1,0.15555555555555556,8.0,0.31899999999999995,0.0017269653594311153
1197,Log Horizon,3.4436953634692413,14,5.9722795102559365,8.071428571428571,0.17042857142857049,-0.12510050636948006
1198,Log Horizon 2nd Season,1.029906810156174,5,0.4646066486347883,6.8,-0.891,-1.0311852322789068
1199,Long Riders!,0.10487898578563196,2,0.43228966577026506,9.5,1.5890000000000004,1.0858579496575216
1200,Long Zhi Gu: Poxiao Qibing,0.007865168539325843,1,0.007865168539325843,6.0,-1.2309999999999999,-1.3214250233508362
1201,Lost Song,0.031020480225988703,2,0.14051906779661016,9.0,0.3489999999999984,0.027336358689305954
1202,Lost Universe,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
1203,Lostorage Incited WIXOSS,0.1300986842105263,2,0.26748903508771926,7.5,-0.7910000000000004,-0.9458205878459865
1204,Love Get Chu,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
1205,Love Hina,0.02446655045981848,2,0.11164572939832904,9.5,1.3739999999999988,0.9023239641267411
1206,Love Lab,0.24564399406660944,4,1.1095759025364371,9.75,1.8339999999999996,1.295001328518176
1207,Love Live! School Idol Project,1.0118597140870367,3,4.668883608424663,9.0,0.8356666666666666,0.44277762826285355
1208,Love Live! School Idol Project 2nd Season,0.13870945709101407,3,0.5603198843251268,9.0,0.8789999999999996,0.47976897418378545
1209,Love Live! Sunshine!!,0.11864406779661017,1,0.4745762711864407,9.0,0.8490000000000002,0.45415958085390984
1210,Love Live! Sunshine!! 2nd Season,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
1211,Love Live! The School Idol Movie,2.6923076923076925,1,13.461538461538463,10.0,1.6690000000000005,1.1541496652038579
1212,Love Stage!!,0.07777777777777779,1,0.31111111111111117,9.0,1.0490000000000004,0.624888869719751
1213,Lovely★Complex,0.5735360980162244,3,2.233015865419129,8.0,-0.17099999999999937,-0.4165597923618787
1214,Luck & Logic,0.0319634703196347,1,0.0639269406392694,7.0,-0.31099999999999994,-0.5360702945679678
1215,Lucky☆Star,1.5300355734673423,6,6.860535682779273,9.666666666666666,1.654,1.1413449685389194
1216,Luo Xiao Hei Zhan Ji (Movie),0.06422018348623854,1,0.3211009174311927,10.0,1.2889999999999997,0.8297640163587595
1217,Lupin III,0.09427609427609429,1,0.2828282828282829,8.0,-0.7710000000000008,-0.9287476589594028
1218,Lupin III (2015),0.0462962962962963,2,0.1388888888888889,8.0,-0.6359999999999992,-0.8135053889749587
1219,Lupin III: Cagliostro no Shiro,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
1220,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,0.031674208144796386,1,0.12669683257918554,9.0,0.39899999999999913,0.0700186809057668
1221,Lupin the Third: Mine Fujiko to Iu Onna,0.05358796296296297,3,0.1607638888888889,8.0,-0.5476666666666663,-0.7380999530592127
1222,M3: Sono Kuroki Hagane,0.017743979721166026,1,0.08871989860583013,10.0,1.6790000000000003,1.1626861296471498
1223,MM!,0.08179890508134784,2,0.344872388002159,9.5,1.3739999999999988,0.9023239641267411
1224,Machikado Mazoku,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
1225,Machine-Doll wa Kizutsukanai,0.20220122525229728,4,0.44641851711966307,7.5,-0.48099999999999987,-0.6811901901039326
1226,Macross,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
1227,Macross F,0.04083546018021771,2,0.10828688994218447,8.5,0.6840000000000002,0.31330791753959103
1228,Macross Plus,0.04422552521411837,2,0.15042055536352114,9.0,0.4540000000000006,0.11696923534387434
1229,Madan no Ou to Vanadis,0.007865168539325843,1,0.007865168539325843,6.0,-1.2309999999999999,-1.3214250233508362
1230,Madang-eul Naon Amtalg,0.26962962962962966,2,1.348148148148148,10.0,1.908999999999999,1.3590248118428658
1231,Made in Abyss,3.198810987054128,15,13.328288467963965,9.0,0.6376666666666662,0.2737556322856706
1232,Madlax,0.028925619834710745,1,0.05785123966942149,7.0,-1.3309999999999995,-1.4067896677837564
1233,Magi: Sinbad no Bouken (TV),0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
1234,Magi: The Kingdom of Magic,0.2015791559297021,6,0.6192316928601951,8.166666666666666,-0.2159999999999993,-0.4549738823566928
1235,Magi: The Labyrinth of Magic,0.787930602361965,11,2.955955296210041,8.454545454545455,0.3871818181818192,0.059930132018241426
1236,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),0.7015766413521709,4,3.5078832067608543,10.0,1.609,1.1029308785441052
1237,Magic Kaito 1412,0.018090993389369148,2,0.036181986778738295,7.0,-1.4009999999999998,-1.466544918886801
1238,Magic Knight Rayearth,0.02514880952380952,2,0.05758928571428571,7.5,-0.5060000000000002,-0.7025313512121629
1239,Mahoromatic: Automatic Maiden,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
1240,Mahou Sensei Negima!,0.021406727828746176,1,0.06422018348623854,8.0,0.12899999999999956,-0.16046585906311814
1241,Mahou Senshi Louie,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
1242,Mahou Sensou,0.01707317073170732,1,-0.051219512195121955,2.0,-5.801,-5.222589273935302
1243,Mahou Shoujo Ikusei Keikaku,0.42502010762692577,5,1.4411481676203075,8.0,0.3949999999999987,0.0666040951284496
1244,Mahou Shoujo Lyrical Nanoha,0.10271739130434783,2,0.29293478260869565,7.5,-0.7160000000000011,-0.8817971045212968
1245,Mahou Shoujo Lyrical Nanoha A's,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
1246,Mahou Shoujo Lyrical Nanoha StrikerS,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
1247,Mahou Shoujo Madoka★Magica,8.391221381886501,30,33.46739103645037,8.466666666666667,0.1509999999999998,-0.14168563728787542
1248,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,0.019758459533988925,2,0.09879229766994463,10.0,1.283999999999999,0.8254957841371129
1249,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,0.38817951216556784,3,1.2040554555646812,9.333333333333334,0.7456666666666667,0.36594944827322523
1250,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,1.8399536020859089,4,8.376149045662254,8.75,0.37400000000000055,0.04867751979753789
1251,Mahou Shoujo Ore,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
1252,Mahou Shoujo Site,0.1531138591800356,3,0.5227996880570409,8.333333333333334,0.5690000000000008,0.21513857644173306
1253,Mahou Shoujo Tokushusen Asuka,0.03621728650137741,2,0.0797262396694215,7.5,-0.8509999999999991,-0.9970393745057378
1254,Mahou Shoujo-tai Arusu,0.11862895005096838,2,0.5503312945973495,9.0,1.234,0.7828134619206535
1255,Mahoujin Guruguru,0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
1256,Mahoujin Guruguru (2017),0.08771929824561403,1,0.43859649122807015,10.0,1.859,1.3163424896264064
1257,Mahouka Koukou no Rettousei,1.1987553848415586,16,3.4039800509051923,7.8125,-0.2209999999999983,-0.45924211457833797
1258,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,0.1086364148578029,3,0.5162589973659375,9.333333333333334,0.8789999999999996,0.47976897418378545
1259,Mahoutsukai no Yome,0.737146234788815,7,3.291094762009275,7.857142857142857,-0.5681428571428588,-0.755579380252622
1260,Mahoutsukai no Yome: Hoshi Matsu Hito,0.052631578947368425,1,0.15789473684210528,8.0,-0.36100000000000065,-0.5787526167844287
1261,Mai Mai Shinko to Sennen no Mahou,0.12962962962962962,1,0.6481481481481481,10.0,1.7089999999999996,1.1882955229770253
1262,Mai-HiME,0.40329303629666324,6,0.986576256655233,8.0,-0.1676666666666673,-0.4137143042141157
1263,Mairimashita! Iruma-kun,0.3520503043455725,4,0.9557333252204562,7.25,-0.6935000000000002,-0.862590059523889
1264,Maison Ikkoku,0.01068702290076336,1,0.04274809160305344,9.0,0.7989999999999995,0.411477258637449
1265,Majimoji Rurumo,0.023333333333333327,1,0.11666666666666664,10.0,2.2489999999999997,1.649264602914796
1266,Majin Tantei Nougami Neuro,0.03568518503519273,2,0.1276706381669002,8.5,0.11899999999999977,-0.16900232350640998
1267,Majo no Tabitabi,0.07142857142857141,1,0.35714285714285704,10.0,1.359,0.889519267461804
1268,Majo no Takkyuubin,0.36956409883015384,4,1.8478204941507694,10.0,1.6165000000000003,1.1093332268765745
1269,Majokko Shimai no Yoyo to Nene,0.06481481481481481,1,0.25925925925925924,9.0,0.9190000000000005,0.5139148319569544
1270,Major S1,0.22330232123492044,3,1.0113703783389079,8.666666666666666,0.43233333333333235,0.09847356238340686
1271,Major S2,0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
1272,Major S3,0.10294117647058822,1,0.41176470588235287,9.0,0.5589999999999993,0.2066021119984397
1273,Majutsushi Orphen,0.056451612903225805,1,0.22580645161290322,9.0,0.20899999999999963,-0.09217414351678169
1274,Makai Ouji: Devils and Realist,0.04869963113414577,2,0.07762525096885652,6.5,-1.4459999999999997,-1.5049590088816152
1275,Makasete Iruka!,0.03664921465968587,1,0.18324607329842935,10.0,1.0090000000000003,0.5907430119465827
1276,Maken-Ki!,0.027450980392156855,1,0.05490196078431371,7.0,-0.30100000000000016,-0.5275338301246759
1277,Manga Sarutobi Sasuke,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
1278,Mangirl!,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
1279,Maou Dante,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
1280,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",0.24672828752587275,4,1.0647845519407948,9.0,0.9015000000000004,0.4989760191811933
1281,"Maou-sama, Retry!",0.06306306306306306,1,0.25225225225225223,9.0,0.6790000000000003,0.3090396853179451
1282,Maoyuu Maou Yuusha,0.08114100538973126,4,0.1544168422401367,6.75,-0.7535000000000007,-0.9138088461836417
1283,Mardock Scramble: The First Compression,0.0546875,1,0.109375,7.0,-0.49099999999999966,-0.6897266545472244
1284,Mardock Scramble: The Second Combustion,0.0546875,1,0.109375,7.0,-0.49099999999999966,-0.6897266545472244
1285,Mari Iyagi,0.322261208576998,3,1.5060428849902534,9.333333333333334,1.152333333333333,0.7130990023004349
1286,Marmalade Boy,0.02611940298507463,1,0.05223880597014926,7.0,-0.7610000000000001,-0.9202111945161102
1287,Mary to Majo no Hana,0.12962962962962962,1,0.6481481481481481,10.0,1.7089999999999996,1.1882955229770253
1288,Masamune-kun no Revenge,0.23368624589998638,3,1.1577442065991685,9.666666666666666,1.495666666666665,1.0061842815201272
1289,Mashiro-iro Symphony: The Color of Lovers,0.04950262878582183,2,0.1816824229259744,8.5,0.569,0.21513857644173232
1290,Masou Gakuen HxH,0.04083546018021771,2,0.10828688994218447,8.5,0.6840000000000002,0.31330791753959103
1291,Master Keaton,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
1292,Matantei Loki Ragnarok,0.03768567495109051,2,0.15059053691761468,9.0,0.9390000000000001,0.5309877608435382
1293,Mawaru Penguindrum,0.5038205467926995,15,1.9502496604412023,8.666666666666666,0.4043333333333319,0.07457146194218872
1294,Mayo Chiki!,0.07495293786435274,4,0.36407766642100037,9.75,1.6664999999999992,1.1520155490930337
